qid,img,width,height,orientation,n_main,fb_external_1,fb_external_2,fb_external_3,fb_external_4,fb_external_5,fb_comment_1,fb_comment_2,fb_post,comment,edge,external,fb_home
8,1645101671000-2022-02-17-20-41-11-484-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9997484087944031,0,0,0,0.0,,0.9997484087944031,0.0
8,1645101672000-2022-02-17-20-41-12-484-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9997484087944031,0,0,0,0.0,,0.9997484087944031,0.0
8,1645101673000-2022-02-17-20-41-13-484-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9997484087944031,0,0,0,0.0,,0.9997484087944031,0.0
8,1645101674000-2022-02-17-20-41-14-484-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9997484087944031,0,0,0,0.0,,0.9997484087944031,0.0
8,1645101675000-2022-02-17-20-41-15-484-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9997484087944031,0,0,0,0.0,,0.9997484087944031,0.0
8,1645101676000-2022-02-17-20-41-16-484-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9997484087944031,0,0,0,0.0,,0.9997484087944031,0.0
8,1645101677000-2022-02-17-20-41-17-484-Facebook.jpg,540,1005,0,1,0,0,0,0,0.999704897403717,0,0,0,0.0,,0.999704897403717,0.0
8,1645101678000-2022-02-17-20-41-18-484-Facebook.jpg,540,1005,0,1,0,0,0,0,0.999704897403717,0,0,0,0.0,,0.999704897403717,0.0
8,1645101679000-2022-02-17-20-41-19-484-Facebook.jpg,540,1005,0,1,0,0,0,0,0.999704897403717,0,0,0,0.0,,0.999704897403717,0.0
8,1645101680000-2022-02-17-20-41-20-484-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9997484087944031,0,0,0,0.0,,0.9997484087944031,0.0
8,1645101681000-2022-02-17-20-41-21-484-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9997484087944031,0,0,0,0.0,,0.9997484087944031,0.0
8,1645101682000-2022-02-17-20-41-22-484-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9996669888496399,0,0,0,0.0,,0.9996669888496399,0.0
8,1645101683000-2022-02-17-20-41-23-484-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9996076822280884,0,0,0,0.0,,0.9996076822280884,0.0
8,1645101684000-2022-02-17-20-41-24-484-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9996076822280884,0,0,0,0.0,,0.9996076822280884,0.0
8,1645101685000-2022-02-17-20-41-25-484-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9996076822280884,0,0,0,0.0,,0.9996076822280884,0.0
8,1645101686000-2022-02-17-20-41-26-484-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9996076822280884,0,0,0,0.0,,0.9996076822280884,0.0
8,1645101687000-2022-02-17-20-41-27-484-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9995663166046143,0,0,0,0.0,,0.9995663166046143,0.0
8,1645101688000-2022-02-17-20-41-28-484-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9996076822280884,0,0,0,0.0,,0.9996076822280884,0.0
8,1645101689000-2022-02-17-20-41-29-484-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9997484087944031,0,0,0,0.0,,0.9997484087944031,0.0
8,1645101690000-2022-02-17-20-41-30-484-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9997484087944031,0,0,0,0.0,,0.9997484087944031,0.0
9,1624519182000-2021-06-24-15-19-42-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0.9387751221656799_0.9213899970054626,0.0,872_194,0.0,0.7111912369728088
9,1624519183000-2021-06-24-15-19-43-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0.9636237025260925,0.0,543,0.0,0.9194282293319702
9,1624519184000-2021-06-24-15-19-44-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0.9944479465484619_0.7769312858581543,0.0,939_178,0.0,0.8783760666847229
9,1624519185000-2021-06-24-15-19-45-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0.9908810257911682,0.0,997,0.0,0.8484606742858887
9,1624519186000-2021-06-24-15-19-46-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.9400771856307983
9,1624519188000-2021-06-24-15-19-48-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0.9968203902244568,0.0,531,0.0,0.8938928246498108
9,1624519189000-2021-06-24-15-19-49-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0.9827503561973572,0.0,281,0.0,0.9370970726013184
9,1624519190000-2021-06-24-15-19-50-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0.9710709452629089,0.0,403,0.0,0.9408872127532959
9,1624519191000-2021-06-24-15-19-51-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0.9221056699752808,0.0,493,0.0,0.9003153443336487
9,1624519192000-2021-06-24-15-19-52-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0.9221056699752808,0.0,493,0.0,0.9003153443336487
9,1624519193000-2021-06-24-15-19-53-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0.9275949597358704,0.0,178,0.0,0.8873943090438843
9,1624519194000-2021-06-24-15-19-54-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0.97556471824646,0.0,267,0.0,0.9077709913253784
9,1624519195000-2021-06-24-15-19-55-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0.9435628056526184,0.0,254,0.0,0.9098232984542847
9,1624519196000-2021-06-24-15-19-56-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0
9,1624519197000-2021-06-24-15-19-57-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0.9186663627624512,0.0,1002,0.0,0.0
9,1624519198000-2021-06-24-15-19-58-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0
9,1624519199000-2021-06-24-15-19-59-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0.9607152342796326,0.0,171,0.0,0.0
9,1624519200000-2021-06-24-15-20-00-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0.9496105313301086,0.0,174,0.0,0.0
9,1624519201000-2021-06-24-15-20-01-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0.9355261921882629,0.0,253,0.0,0.9267600774765015
9,1624519202000-2021-06-24-15-20-02-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0.939079761505127,0.0,745,0.0,0.9390119910240173
9,1624519203000-2021-06-24-15-20-03-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0.9775100946426392,0.0,164,0.0,0.8062224984169006
9,1624519204000-2021-06-24-15-20-04-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0.9910455346107483,0.0,164,0.0,0.8238717913627625
9,1624519205000-2021-06-24-15-20-05-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0.9829670786857605,0.0,684,0.0,0.9210259318351746
9,1624519206000-2021-06-24-15-20-06-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0.8781707882881165,0.0,539,0.0,0.9509333372116089
9,1624519207000-2021-06-24-15-20-07-1019-Facebook.jpg,540,1137,0,0,0,0,0,0,0,0,0,0.9983313083648682,0.0,1010,0.0,0.9400172233581543
10,1642321118000-2022-01-16-16-18-38-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0.995046079158783,0.0,629,0.0,0.8088604211807251
10,1642321119000-2022-01-16-16-18-39-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0.9725593328475952,0.0,627,0.0,0.8407605290412903
10,1642321120000-2022-01-16-16-18-40-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0.9683592915534973_0.8751264810562134,0.0,588_100,0.0,0.6572820544242859
10,1642321121000-2022-01-16-16-18-41-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0.9683592915534973_0.8736787438392639,0.0,588_100,0.0,0.6572819948196411
10,1642321122000-2022-01-16-16-18-42-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0.9303137063980103,0.0,243,0.0,0.6892337203025818
10,1642321123000-2022-01-16-16-18-43-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0.9682878851890564,0.0,149,0.0,0.5428594946861267
10,1642321125000-2022-01-16-16-18-45-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0.9775509834289551,0.0,372,0.0,0.8446082472801208
10,1642321127000-2022-01-16-16-18-47-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0.9151138663291931,0.0,579,0.0,0.871357262134552
10,1642321128000-2022-01-16-16-18-48-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0.9307188391685486,0.0,583,0.0,0.912788450717926
10,1642321129000-2022-01-16-16-18-49-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0.9563508629798889,0.0,601,0.0,0.9175177812576294
10,1642321132000-2022-01-16-16-18-52-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0.9705148935317993,0.0,248,0.0,0.5146650075912476
10,1642321134000-2022-01-16-16-18-54-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0.9670738577842712,0.0,554,0.0,0.5890825390815735
10,1642321135000-2022-01-16-16-18-55-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0.9670738577842712,0.0,554,0.0,0.5890825390815735
10,1642321136000-2022-01-16-16-18-56-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0.9796236157417297,0.0,540,0.0,0.7221745252609253
10,1642321137000-2022-01-16-16-18-57-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0.9885149002075195,0.0,531,0.0,0.4690245985984802
10,1642321138000-2022-01-16-16-18-58-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0.8131064176559448,0.0,523,0.0,0.531732439994812
10,1642321139000-2022-01-16-16-18-59-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0.9636366367340088,0.0,511,0.0,0.8044528961181641
10,1642321140000-2022-01-16-16-19-00-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0.9580312371253967,0.0,500,0.0,0.7876668572425842
10,1642321141000-2022-01-16-16-19-01-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0.9580312371253967,0.0,500,0.0,0.7876668572425842
10,1642321142000-2022-01-16-16-19-02-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0.9580311179161072,0.0,500,0.0,0.7876675724983215
10,1642321143000-2022-01-16-16-19-03-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0.9825144410133362,0.0,556,0.0,0.8465068936347961
10,1642321144000-2022-01-16-16-19-04-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0.9677909016609192,0.0,529,0.0,0.7836298942565918
10,1642321145000-2022-01-16-16-19-05-356-Facebook.jpg,360,676,0,2,0,0,0,0,0,0.7827011942863464,0,0,0.7827011942863464,,0.0,0.0
10,1642321147000-2022-01-16-16-19-07-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0
10,1642321148000-2022-01-16-16-19-08-356-Facebook.jpg,360,676,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0
11,1636639402000-2021-11-11-22-03-22-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.9561434984207153,0.0,425,0.0,0.968315601348877
11,1636639403000-2021-11-11-22-03-23-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.9881128072738647,0.0,333,0.0,0.9595933556556702
11,1636639404000-2021-11-11-22-03-24-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.9756172299385071,0.0,989,0.0,0.9711857438087463
11,1636639405000-2021-11-11-22-03-25-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.9905970692634583_0.5606461763381958,0.0,503_1050,0.0,0.9795628786087036
11,1636639406000-2021-11-11-22-03-26-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.9877402782440186_0.9738381505012512,0.0,444_991,0.0,0.9734565019607544
11,1636639407000-2021-11-11-22-03-27-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.9858291149139404,0.0,531,0.0,0.9718590974807739
11,1636639408000-2021-11-11-22-03-28-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.8923896551132202,0.0,416,0.0,0.9673160910606384
11,1636639409000-2021-11-11-22-03-29-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.9953680634498596,0.0,559,0.0,0.979699432849884
11,1636639410000-2021-11-11-22-03-30-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.9724288582801819,0.0,398,0.0,0.9741546511650085
11,1636639411000-2021-11-11-22-03-31-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.9899335503578186,0.0,780,0.0,0.9493429660797119
11,1636639412000-2021-11-11-22-03-32-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.9523980021476746,0.0,640,0.0,0.9448813199996948
11,1636639413000-2021-11-11-22-03-33-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.970986545085907_0.9645237922668457,0.0,296_993,0.0,0.9726834297180176
11,1636639414000-2021-11-11-22-03-34-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.9981869459152222_0.9707886576652527,0.0,916_219,0.0,0.9658063650131226
11,1636639416000-2021-11-11-22-03-36-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.9775963425636292,0.0,507,0.0,0.9603524208068848
11,1636639417000-2021-11-11-22-03-37-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.9953499436378479,0.0,279,0.0,0.9794436097145081
11,1636639418000-2021-11-11-22-03-38-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.959206223487854,0.0,694,0.0,0.9505320191383362
11,1636639419000-2021-11-11-22-03-39-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.9582038521766663,0.0,493,0.0,0.9674477577209473
11,1636639420000-2021-11-11-22-03-40-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.9835339188575745,0.0,928,0.0,0.958993673324585
11,1636639421000-2021-11-11-22-03-41-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.997604250907898_0.9773898720741272,0.0,379_955,0.0,0.9695072174072266
11,1636639422000-2021-11-11-22-03-42-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.9887760281562805_0.577381432056427,0.0,744_171,0.0,0.9669286012649536
11,1636639423000-2021-11-11-22-03-43-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.9933460354804993,0.0,720,0.0,0.967708945274353
11,1636639424000-2021-11-11-22-03-44-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.9824478030204773,0.0,610,0.0,0.9739816188812256
11,1636639425000-2021-11-11-22-03-45-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.9878285527229309,0.0,406,0.0,0.9732123017311096
11,1636639426000-2021-11-11-22-03-46-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.9958055019378662,0.0,237,0.0,0.9680794477462769
11,1636639427000-2021-11-11-22-03-47-1740-Facebook.jpg,540,1079,0,0,0,0,0,0,0,0,0,0.9780663847923279,0.0,709,0.0,0.9682382941246033
12,1642550711000-2022-01-19-08-05-11-604-Facebook.jpg,360,724,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.9853085875511169
12,1642550712000-2022-01-19-08-05-12-604-Facebook.jpg,360,724,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.9853644967079163
12,1642550714000-2022-01-19-08-05-14-604-Facebook.jpg,360,724,0,0,0,0,0,0,0,0,0,0.9719139933586121,0.0,539,0.0,0.9847779870033264
12,1642550715000-2022-01-19-08-05-15-604-Facebook.jpg,360,724,0,0,0,0,0,0,0,0,0,0.9872731566429138,0.0,404,0.0,0.9906575679779053
12,1642550724000-2022-01-19-08-05-24-604-Facebook.jpg,360,724,0,0,0,0,0,0,0,0,0,0.9872731566429138,0.0,404,0.0,0.9906575679779053
12,1642550726000-2022-01-19-08-05-26-604-Facebook.jpg,360,724,0,0,0,0,0,0,0,0,0,0.9457525610923767_0.9049322605133057,0.0,592_267,0.0,0.9866703748703003
12,1642550727000-2022-01-19-08-05-27-604-Facebook.jpg,360,724,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0
12,1642550729000-2022-01-19-08-05-29-604-Facebook.jpg,360,724,0,2,0,0,0,0,0,0.3973371386528015,0,0,0.3973371386528015,,0.0,0.0
12,1642550730000-2022-01-19-08-05-30-604-Facebook.jpg,360,724,0,2,0,0,0,0,0,0.393621027469635,0,0,0.393621027469635,,0.0,0.0
12,1642550733000-2022-01-19-08-05-33-604-Facebook.jpg,360,724,0,2,0,0,0,0,0,0.9587135314941406,0,0,0.9587135314941406,,0.0,0.0
12,1642550734000-2022-01-19-08-05-34-604-Facebook.jpg,360,724,0,2,0,0,0,0,0,0.9589174389839172,0,0,0.9589174389839172,,0.0,0.0
12,1642550737000-2022-01-19-08-05-37-604-Facebook.jpg,360,724,0,0,0,0,0,0,0,0,0,0.9433494806289673_0.8114064931869507,0.0,266_592,0.0,0.9857891798019409
12,1642550738000-2022-01-19-08-05-38-604-Facebook.jpg,360,724,0,0,0,0,0,0,0,0,0,0.9987974166870117,0.0,575,0.0,0.9879229664802551
12,1642550739000-2022-01-19-08-05-39-604-Facebook.jpg,360,724,0,0,0,0,0,0,0,0,0,0.9903592467308044,0.0,355,0.0,0.974683940410614
12,1642550740000-2022-01-19-08-05-40-604-Facebook.jpg,360,724,0,0,0,0,0,0,0,0,0,0.9952049255371094_0.9227175116539001,0.0,500_315,0.0,0.9875369668006897
12,1642550741000-2022-01-19-08-05-41-604-Facebook.jpg,360,724,0,0,0,0,0,0,0,0,0,0.990241289138794_0.9743193984031677,0.0,428_145,0.0,0.9858725666999817
12,1642550742000-2022-01-19-08-05-42-604-Facebook.jpg,360,724,0,0,0,0,0,0,0,0,0,0.990241289138794_0.9743193984031677,0.0,428_145,0.0,0.9858725666999817
12,1642550743000-2022-01-19-08-05-43-604-Facebook.jpg,360,724,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.9861018657684326
12,1642550745000-2022-01-19-08-05-45-604-Facebook.jpg,360,724,0,0,0,0,0,0,0,0,0,0.9379165768623352,0.0,295,0.0,0.9855575561523438
12,1642550746000-2022-01-19-08-05-46-604-Facebook.jpg,360,724,0,0,0,0,0,0,0,0,0,0.9213451147079468,0.0,362,0.0,0.9909123182296753
12,1642550747000-2022-01-19-08-05-47-604-Facebook.jpg,360,724,0,0,0,0,0,0,0,0,0,0.9853761792182922,0.0,238,0.0,0.9930338263511658
12,1642550748000-2022-01-19-08-05-48-604-Facebook.jpg,360,724,0,0,0,0,0,0,0,0,0,0.9838980436325073,0.0,408,0.0,0.9906651377677917
12,1642550749000-2022-01-19-08-05-49-604-Facebook.jpg,360,724,0,0,0,0,0,0,0,0,0,0.8659569025039673,0.0,459,0.0,0.9874821901321411
12,1642550750000-2022-01-19-08-05-50-604-Facebook.jpg,360,724,0,0,0,0,0,0,0,0,0,0.8883441090583801,0.0,570,0.0,0.9840725064277649
12,1642550751000-2022-01-19-08-05-51-604-Facebook.jpg,360,724,0,0,0,0,0,0,0,0,0,0.9576835036277771,0.0,550,0.0,0.9877691268920898
13,1648966508000-2022-04-03-14-15-08-899-Facebook.jpg,540,1239,0,0,0,0,0,0,0,0,0,0.9279406070709229,0.0,333,0.0,0.9790877103805542
13,1648966509000-2022-04-03-14-15-09-899-Facebook.jpg,540,1239,0,0,0,0,0,0,0,0,0,0.9710736274719238,0.0,638,0.0,0.9857392907142639
13,1648966510000-2022-04-03-14-15-10-899-Facebook.jpg,540,1239,0,0,0,0,0,0,0,0,0,0.9372205138206482,0.0,603,0.0,0.9743019938468933
13,1648966511000-2022-04-03-14-15-11-899-Facebook.jpg,540,1239,0,0,0,0,0,0,0,0,0,0.9892450571060181_0.9671506881713867,0.0,1165_176,0.0,0.9852123856544495
13,1648966512000-2022-04-03-14-15-12-899-Facebook.jpg,540,1239,0,0,0,0,0,0,0,0,0,0.9892450571060181_0.9637928605079651,0.0,1165_176,0.0,0.9852123856544495
13,1648966514000-2022-04-03-14-15-14-899-Facebook.jpg,540,1239,0,0,0,0,0,0,0,0,0,0.9892450571060181_0.9671506881713867,0.0,1165_176,0.0,0.9852123856544495
13,1648966516000-2022-04-03-14-15-16-899-Facebook.jpg,540,1239,0,0,0,0,0,0,0,0,0,0.9892450571060181_0.9653223752975464,0.0,1165_176,0.0,0.9852123856544495
13,1648966517000-2022-04-03-14-15-17-899-Facebook.jpg,540,1239,0,0,0,0,0,0,0,0,0,0.9892450571060181_0.9637928605079651,0.0,1165_176,0.0,0.9852123856544495
13,1648966518000-2022-04-03-14-15-18-899-Facebook.jpg,540,1239,0,0,0,0,0,0,0,0,0,0.9892450571060181_0.9671506881713867,0.0,1165_176,0.0,0.9852123856544495
13,1648966520000-2022-04-03-14-15-20-899-Facebook.jpg,540,1239,0,0,0,0,0,0,0,0,0,0.9892450571060181_0.9671506881713867,0.0,1165_176,0.0,0.9852123856544495
13,1648966521000-2022-04-03-14-15-21-899-Facebook.jpg,540,1239,0,0,0,0,0,0,0,0,0,0.9892450571060181_0.9637928605079651,0.0,1165_176,0.0,0.9852123856544495
13,1648966522000-2022-04-03-14-15-22-899-Facebook.jpg,540,1239,0,0,0,0,0,0,0,0,0,0.9892450571060181_0.9671506881713867,0.0,1165_176,0.0,0.9852123856544495
13,1648966523000-2022-04-03-14-15-23-899-Facebook.jpg,540,1239,0,0,0,0,0,0,0,0,0,0.9773557782173157,0.0,174,0.0,0.9852073788642883
13,1648966525000-2022-04-03-14-15-25-899-Facebook.jpg,540,1239,0,2,0,0,0,0,0,0.7676072120666504,0.33032166957855225,0,0.7676072120666504,,0.0,0.0
13,1648966526000-2022-04-03-14-15-26-899-Facebook.jpg,540,1239,0,2,0,0,0,0,0,0.8234146237373352,0.333438515663147,0,0.8234146237373352,,0.0,0.0
13,1648966528000-2022-04-03-14-15-28-899-Facebook.jpg,540,1239,0,2,0,0,0,0,0,0.2804693579673767,0.859882116317749,0,0.859882116317749,,0.0,0.0
13,1648966529000-2022-04-03-14-15-29-899-Facebook.jpg,540,1239,0,2,0,0,0,0,0,0,0.6483983993530273,0,0.6483983993530273,,0.0,0.0
13,1648966532000-2022-04-03-14-15-32-899-Facebook.jpg,540,1239,0,2,0,0,0,0,0,0.8695566654205322,0.37921589612960815,0,0.8695566654205322,,0.0,0.0
13,1648966533000-2022-04-03-14-15-33-899-Facebook.jpg,540,1239,0,2,0,0,0,0,0,0.24596057832241058,0.4406763017177582,0,0.4406763017177582,,0.0,0.0
13,1648966534000-2022-04-03-14-15-34-899-Facebook.jpg,540,1239,0,2,0,0,0,0,0,0.7969077229499817,0.5438913702964783,0,0.7969077229499817,,0.0,0.0
13,1648966535000-2022-04-03-14-15-35-899-Facebook.jpg,540,1239,0,2,0,0,0,0,0,0.5147687196731567,0.835119366645813,0,0.835119366645813,,0.0,0.0
13,1648966536000-2022-04-03-14-15-36-899-Facebook.jpg,540,1239,0,2,0,0,0,0,0,0.661896288394928,0.24150067567825317,0,0.661896288394928,,0.0,0.0
13,1648966537000-2022-04-03-14-15-37-899-Facebook.jpg,540,1239,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0
13,1648966538000-2022-04-03-14-15-38-899-Facebook.jpg,540,1239,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0
13,1648966539000-2022-04-03-14-15-39-899-Facebook.jpg,540,1239,0,0,0,0,0,0,0,0.22433526813983917,0,0,0.22433526813983917,,0.0,0.0
14,1653402988000-2022-05-24-22-36-28-903-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.9026840329170227
14,1653402989000-2022-05-24-22-36-29-903-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.9493598341941833
14,1653402990000-2022-05-24-22-36-30-903-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.958102285861969,0.0,846,0.0,0.8293805122375488
14,1653402992000-2022-05-24-22-36-32-903-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9836957454681396,0.0,698,0.0,0.9201810359954834
14,1653402993000-2022-05-24-22-36-33-903-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.7871039509773254,0.0,320,0.0,0.8970646858215332
14,1653402994000-2022-05-24-22-36-34-903-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9640400409698486,0.0,98,0.0,0.8671812415122986
14,1653402995000-2022-05-24-22-36-35-903-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9385522603988647,0.0,750,0.0,0.9198504686355591
14,1653402996000-2022-05-24-22-36-36-903-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.766124963760376,0.0,398,0.0,0.8764776587486267
14,1653402997000-2022-05-24-22-36-37-903-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9453890919685364_0.9421817660331726,0.0,777_111,0.0,0.9276875257492065
14,1653402998000-2022-05-24-22-36-38-903-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9103618860244751_0.8336747884750366,0.0,235_947,0.0,0.9128977656364441
14,1653402999000-2022-05-24-22-36-39-903-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.911740243434906_0.8336747884750366,0.0,235_947,0.0,0.9128977656364441
14,1653403000000-2022-05-24-22-36-40-903-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9827179908752441,0.0,583,0.0,0.905886709690094
14,1653403001000-2022-05-24-22-36-41-903-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.7369514107704163,0.0,416,0.0,0.9334779977798462
14,1653403002000-2022-05-24-22-36-42-903-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.7239616513252258_0.489122211933136,0.0,306_888,0.0,0.9130269289016724
14,1653403003000-2022-05-24-22-36-43-903-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.5325013995170593,0.0,126,0.0,0.9184675812721252
14,1653403004000-2022-05-24-22-36-44-903-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9689669609069824,0.0,508,0.0,0.9146900773048401
14,1653403005000-2022-05-24-22-36-45-903-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.918753981590271
14,1653403007000-2022-05-24-22-36-47-903-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.6645790338516235,0.0,801,0.0,0.9586549401283264
14,1653403008000-2022-05-24-22-36-48-903-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9933585524559021_0.9139541387557983,0.0,922_325,0.0,0.9357337355613708
14,1653403009000-2022-05-24-22-36-49-903-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.8734023571014404,0.0,442,0.0,0.9361657500267029
