actual,predict
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
1,0.9999455213546753
1,0.999966025352478
1,0.9036672711372375
1,0.9036672711372375
1,0.9036672711372375
1,0.9036672711372375
1,0.9036672711372375
1,0.9036672711372375
1,0.715315580368042
1,0.43869447708129883
1,0.9667012691497803
1,0.9863510131835938
1,0.9125267267227173
1,0.8912020921707153
1,0.6162132620811462
1,0.43669822812080383
1,0.7924712896347046
1,0.9884558916091919
1,0.9838404059410095
1,0.9020003080368042
1,0.9545012712478638
1,0.8713594079017639
1,0.5293427109718323
1,0.9734594225883484
1,0.9915451407432556
1,0.9534458518028259
1,0.8580302596092224
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.9997575879096985
1,0.9997575879096985
1,0.9997805953025818
1,0.9997805953025818
1,0.9998427629470825
1,0.9997805953025818
1,0.9997805953025818
1,0.9997805953025818
1,0.9997805953025818
1,0.9997805953025818
1,0.9997805953025818
1,0.9998427629470825
1,0.9998427629470825
1,0.9998427629470825
1,0.9997805953025818
1,0.9997805953025818
1,0.9998304843902588
1,0.9997575879096985
1,0.9997575879096985
1,0.9997575879096985
1,0.9997575879096985
1,0.9998056888580322
1,0.9997575879096985
1,0.9997805953025818
1,0.9997805953025818
1,0.9998805522918701
1,0.9998674392700195
1,0.9998780488967896
1,0.9998726844787598
1,0.9998810291290283
1,0.9998660087585449
1,0.999885082244873
1,0.999883770942688
1,0.9998617172241211
1,0.9998726844787598
1,0.9998780488967896
1,0.9998857975006104
1,0.9998778104782104
1,0.9998818635940552
1,0.9998853206634521
1,0.999879002571106
1,0.9998880624771118
1,0.9998788833618164
1,0.9998606443405151
1,0.9998754262924194
1,0.9998862743377686
1,0.9997513294219971
1,0.9997611045837402
1,0.999862551689148
1,0.999868631362915
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.999596893787384
1,0.9996175765991211
1,0.9996170997619629
1,0.9996742010116577
1,0.9996742010116577
1,0.9995731711387634
1,0.999697744846344
1,0.9996649026870728
1,0.9998263120651245
1,0.9998263120651245
1,0.9997126460075378
1,0.9997853636741638
1,0.999769389629364
1,0.999769389629364
1,0.9997679591178894
1,0.99957674741745
1,0.9998519420623779
1,0.9998670816421509
1,0.9998171329498291
1,0.9998217821121216
1,0.9996910691261292
1,0.9996945261955261
1,0.9996902942657471
1,0.9997192025184631
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
1,0.0
1,0.807845950126648
1,0.6154816746711731
1,0.6154816150665283
1,0.6154816150665283
1,0.35700082778930664
1,0.4132241904735565
1,0.5704314708709717
1,0.7642398476600647
1,0.5610270500183105
1,0.561008095741272
1,0.561008095741272
1,0.561008095741272
1,0.561008095741272
1,0.561008095741272
1,0.561008095741272
1,0.22290360927581787
1,0.8292143940925598
1,0.6839779615402222
1,0.4682334065437317
1,0.46888765692710876
1,0.707073986530304
1,0.5889043211936951
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.3136344254016876
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.22688736021518707
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.8532476425170898
0,0.8532476425170898
0,0.8760820627212524
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.6133289933204651
1,0.6150169372558594
1,0.6144394278526306
1,0.6150169372558594
1,0.9692087173461914
1,0.7580824494361877
1,0.812713086605072
1,0.9126383066177368
1,0.928552508354187
1,0.928552508354187
1,0.928552508354187
1,0.928552508354187
1,0.909421443939209
1,0.0
1,0.0
1,0.0
1,0.0
1,0.9557305574417114
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.9999682903289795
0,0.9999682903289795
0,0.9999699592590332
0,0.9999699592590332
0,0.9999648332595825
0,0.9999682903289795
0,0.9999650716781616
0,0.9999650716781616
0,0.999934196472168
0,0.999934196472168
0,0.9999479055404663
0,0.999934196472168
0,0.9999479055404663
0,0.9999188184738159
0,0.9999188184738159
0,0.999902606010437
0,0.999902606010437
0,0.997725784778595
0,0.997725784778595
0,0.9977255463600159
0,0.9977645874023438
0,0.9980292916297913
0,0.9998619556427002
0,0.9350361227989197
0,0.9998511075973511
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.990888237953186
0,0.9479058980941772
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
1,0.0
1,0.9448768496513367
1,0.9430727362632751
1,0.7741550803184509
1,0.6850805282592773
1,0.6849609017372131
1,0.6923860311508179
1,0.6796451210975647
1,0.9546296000480652
1,0.9549763202667236
1,0.9549015760421753
1,0.9486236572265625
1,0.9486199021339417
1,0.9486221671104431
1,0.9486221671104431
1,0.998778760433197
1,0.8971924781799316
1,0.9470590353012085
1,0.7821062803268433
1,0.8314352035522461
1,0.8315247297286987
1,0.8315247297286987
1,0.8315231800079346
1,0.7862126231193542
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.9734132289886475
0,0.7885379791259766
0,0.9183624982833862
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.22984811663627625
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
